c
c This is glucose 4.0 --  based on MiniSAT (Many thanks to MiniSAT team)
c
c ========================================[ Problem Statistics ]===========================================
c |                                                                                                       |
c |  Number of variables:         59600                                                                   |
c |  Number of clauses:         6514477                                                                   |
c |  Parse time:                   0.92 s                                                                 |
c |                                                                                                       |
c | Preprocesing is fully done
c Too many clauses... No preprocessing
c |  Simplification time:          0.19 s                                                                 |
c |                                                                                                       |
c ========================================[ MAGIC CONSTANTS ]==============================================
c | Constants are supposed to work well together :-)                                                      |
c | however, if you find better choices, please let us known...                                           |
c |-------------------------------------------------------------------------------------------------------|
c | Adapt dynamically the solver after 100000 conflicts (restarts, reduction strategies...)               |
c |-------------------------------------------------------------------------------------------------------|
c |                                |                                |                                     |
c | - Restarts:                    | - Reduce Clause DB:            | - Minimize Asserting:               |
c |   * LBD Queue    :     50      |   * First     :   2000         |    * size <  30                     |
c |   * Trail  Queue :   5000      |   * Inc       :    300         |    * lbd  <   6                     |
c |   * K            :   0.80      |   * Special   :   1000         |                                     |
c |   * R            :   1.40      |   * Protected :  (lbd)< 30     |                                     |
c |                                |                                |                                     |
c ==================================[ Search Statistics (every  10000 conflicts) ]=========================
c |                                                                                                       |
c |          RESTARTS           |          ORIGINAL         |              LEARNT              | Progress |
c |    29370     20878      189 |   49719  3637598  7375856 |    65   239886    29161  5297979 | 16.579 % |
c |    29417     20918      189 |   49718  3637407  7375474 |    65   249881    29171  5297979 | 16.581 % |
c |    29496     20956      189 |   49711  3637168  7374996 |    65   259876    29201  5297979 | 16.592 % |
c |    29577     20986      188 |   49709  3636074  7372808 |    65   269847    29222  5297979 | 16.596 % |
c |    29667     21021      188 |   49708  3636000  7372660 |    65   279846    29248  5297979 | 16.597 % |
c |    29724     21052      188 |   49708  3636000  7372660 |    65   289846    29258  5297979 | 16.597 % |
c |    29798     21070      188 |   49706  3635638  7371936 |    65   299842    29275  5297979 | 16.601 % |
c |    29864     21099      188 |   49703  3635281  7371222 |    65   309834    29285  5297979 | 16.606 % |
c |    29924     21136      188 |   49702  3635135  7370930 |    65   319831    29300  5297979 | 16.607 % |
c |    29992     21160      188 |   49699  3634937  7370534 |    65   329828    29310  5297979 | 16.612 % |
c |    30075     21198      188 |   49698  3634536  7369732 |    65   339816    29320  5297979 | 16.614 % |
c |    30159     21231      188 |   49698  3634383  7369426 |    65   349815    29328  5297979 | 16.614 % |
c |    30259     21251      187 |   49698  3634383  7369426 |    65   359815    29343  5297979 | 16.614 % |
c |    30323     21287      187 |   49698  3634383  7369426 |    65   369815    29352  5297979 | 16.614 % |
c |    30402     21312      187 |   49698  3634383  7369426 |    65   379815    29369  5297979 | 16.614 % |
c |    30478     21332      187 |   49698  3634383  7369426 |    66   222651    29384  5465143 | 16.614 % |
c |    30565     21355      187 |   49695  3633985  7368630 |    66   232623    29398  5465143 | 16.619 % |
c |    30636     21383      187 |   49694  3633819  7368298 |    66   242622    29414  5465143 | 16.621 % |
c |    30706     21414      186 |   49694  3633819  7368298 |    66   252622    29427  5465143 | 16.621 % |
c |    30788     21445      186 |   49694  3633819  7368298 |    66   262622    29456  5465143 | 16.621 % |
c |    30837     21473      186 |   49694  3633819  7368298 |    66   272622    29466  5465143 | 16.621 % |
c |    30906     21510      186 |   49693  3633760  7368180 |    66   282618    29478  5465143 | 16.622 % |
c |    30978     21546      186 |   49691  3633387  7367434 |    66   292614    29492  5465143 | 16.626 % |
c |    31041     21583      186 |   49685  3633017  7366694 |    66   302575    29510  5465143 | 16.636 % |
c |    31126     21613      186 |   49683  3632713  7366086 |    66   312571    29522  5465143 | 16.639 % |
c |    31182     21656      186 |   49683  3632713  7366086 |    66   322571    29536  5465143 | 16.639 % |
c |    31242     21688      186 |   49682  3632644  7365948 |    66   332568    29550  5465143 | 16.641 % |
c |    31305     21718      186 |   49681  3632486  7365632 |    66   342563    29561  5465143 | 16.643 % |
c |    31406     21746      185 |   49680  3632068  7364796 |    66   352562    29583  5465143 | 16.644 % |
c |    31487     21772      185 |   49680  3632068  7364796 |    66   362562    29599  5465143 | 16.644 % |
c |    31563     21806      185 |   49680  3632068  7364796 |    66   372562    29621  5465143 | 16.644 % |
c |    31642     21839      185 |   49680  3632068  7364796 |    66   382562    29638  5465143 | 16.644 % |
c |    31729     21874      185 |   49679  3631942  7364544 |    66   392559    29656  5465143 | 16.646 % |
c |    31800     21908      185 |   49678  3631849  7364358 |    67   233157    29663  5634540 | 16.648 % |
c |    31853     21931      185 |   49675  3631641  7363942 |    67   243153    29675  5634540 | 16.653 % |
c |    31930     21974      185 |   49671  3630775  7362210 |    67   253142    29697  5634540 | 16.659 % |
c |    32007     22004      184 |   49668  3630668  7361996 |    67   263138    29707  5634540 | 16.664 % |
c |    32077     22042      184 |   49663  3630109  7360878 |    67   273117    29725  5634540 | 16.673 % |
c |    32155     22073      184 |   49663  3630109  7360878 |    67   283117    29741  5634540 | 16.673 % |
c |    32223     22095      184 |   49663  3630109  7360878 |    67   293117    29758  5634540 | 16.673 % |
c |    32279     22135      184 |   49663  3630109  7360878 |    67   303117    29773  5634540 | 16.673 % |
c |    32350     22159      184 |   49663  3630109  7360878 |    67   313117    29791  5634540 | 16.673 % |
c |    32432     22189      184 |   49663  3630109  7360878 |    67   323117    29814  5634540 | 16.673 % |
c |    32512     22204      184 |   49663  3630109  7360878 |    67   333117    29823  5634540 | 16.673 % |
c |    32575     22248      184 |   49662  3629986  7360632 |    67   343113    29846  5634540 | 16.674 % |
c |    32669     22263      183 |   49662  3629986  7360632 |    67   353113    29857  5634540 | 16.675 % |
c |    32749     22291      183 |   49662  3629986  7360632 |    67   363113    29866  5634540 | 16.674 % |
c |    32837     22319      183 |   49661  3629745  7360150 |    67   373103    29898  5634540 | 16.676 % |
c |    32916     22341      183 |   49661  3629745  7360150 |    67   383103    29909  5634540 | 16.676 % |
c |    32999     22372      183 |   49661  3629745  7360150 |    67   393103    29927  5634540 | 16.676 % |
c |    33079     22410      183 |   49661  3629745  7360150 |    68   230823    29945  5806820 | 16.676 % |
c |    33126     22449      183 |   49659  3629567  7359794 |    68   240821    29962  5806820 | 16.680 % |
c |    33181     22464      183 |   49658  3629336  7359332 |    68   250816    29977  5806820 | 16.681 % |
c |    33250     22496      183 |   49656  3629068  7358796 |    68   260811    29998  5806820 | 16.685 % |
c |    33318     22537      183 |   49656  3629068  7358796 |    68   270811    30010  5806820 | 16.685 % |
c |    33408     22557      182 |   49656  3629068  7358796 |    68   280811    30023  5806820 | 16.685 % |
c |    33461     22600      182 |   49656  3629068  7358796 |    68   290811    30038  5806820 | 16.685 % |
c |    33556     22632      182 |   49655  3628880  7358420 |    68   300809    30048  5806820 | 16.686 % |
c |    33629     22651      182 |   49655  3628880  7358420 |    68   310809    30061  5806820 | 16.686 % |
c |    33711     22689      182 |   49655  3628880  7358420 |    68   320809    30079  5806820 | 16.686 % |
c |    33797     22708      182 |   49653  3628618  7357896 |    68   330802    30097  5806820 | 16.690 % |
c |    33884     22742      182 |   49653  3628618  7357896 |    68   340802    30104  5806820 | 16.690 % |
c |    33963     22763      181 |   49653  3628618  7357896 |    68   350802    30121  5806820 | 16.690 % |
c |    34034     22793      181 |   49653  3628618  7357896 |    68   360802    30145  5806820 | 16.690 % |
c |    34102     22822      181 |   49650  3628493  7357646 |    68   370797    30160  5806820 | 16.695 % |
c |    34185     22859      181 |   49650  3628184  7357028 |    68   380785    30181  5806820 | 16.695 % |
c |    34251     22886      181 |   49649  3628084  7356828 |    68   390783    30195  5806820 | 16.696 % |
c |    34331     22926      181 |   49648  3628084  7356828 |    68   400782    30214  5806820 | 16.698 % |
c |    34398     22956      181 |   49648  3627913  7356486 |    69   237653    30223  5979943 | 16.698 % |
c |    34455     22981      181 |   49648  3627913  7356486 |    69   247653    30232  5979943 | 16.698 % |
c |    34536     23003      181 |   49648  3627913  7356486 |    69   257653    30248  5979943 | 16.698 % |
c |    34598     23038      181 |   49648  3627913  7356486 |    69   267653    30262  5979943 | 16.698 % |
c |    34676     23069      181 |   49642  3626870  7354400 |    69   277612    30279  5979943 | 16.708 % |
c |    34737     23102      181 |   49641  3626794  7354248 |    69   287608    30293  5979943 | 16.710 % |
c |    34803     23123      181 |   49639  3626643  7353946 |    69   297606    30302  5979943 | 16.713 % |
c |    34892     23157      180 |   49637  3626287  7353234 |    69   307593    30330  5979943 | 16.716 % |
c |    34964     23192      180 |   49636  3626150  7352960 |    69   317590    30346  5979943 | 16.718 % |
c |    35015     23199      180 |   49636  3626150  7352960 |    69   327590    30353  5979943 | 16.718 % |
c |    35096     23220      180 |   49635  3625997  7352654 |    69   337586    30364  5979943 | 16.720 % |
c |    35158     23254      180 |   49635  3625997  7352654 |    69   347586    30376  5979943 | 16.720 % |
c |    35190     23266      180 |   49635  3625997  7352654 |    69   357586    30380  5979943 | 16.720 % |
c |    35277     23302      180 |   49635  3625997  7352654 |    69   367586    30394  5979943 | 16.720 % |
c |    35337     23330      180 |   49635  3625997  7352654 |    69   377586    30419  5979943 | 16.720 % |
c |    35400     23369      180 |   49633  3625883  7352426 |    69   387582    30434  5979943 | 16.723 % |
c |    35479     23391      180 |   49633  3625707  7352074 |    69   397575    30448  5979943 | 16.723 % |
c |    35558     23421      180 |   49627  3625707  7352074 |    69   407573    30468  5979943 | 16.733 % |
c |    35636     23457      180 |   49627  3624860  7350380 |    70   239898    30485  6157583 | 16.733 % |
c |    35720     23488      180 |   49624  3624710  7350080 |    70   249896    30503  6157583 | 16.738 % |
c |    35808     23521      179 |   49624  3624421  7349502 |    70   259894    30521  6157583 | 16.738 % |
c |    35870     23549      179 |   49623  3624344  7349348 |    70   269887    30539  6157583 | 16.740 % |
c |    35935     23592      179 |   49618  3623920  7348500 |    70   279860    30555  6157583 | 16.748 % |
c |    35995     23614      179 |   49616  3623686  7348032 |    70   289849    30579  6157583 | 16.752 % |
c |    36065     23643      179 |   49615  3623510  7347680 |    70   299844    30594  6157583 | 16.753 % |
c |    36137     23671      179 |   49615  3623510  7347680 |    70   309844    30614  6157583 | 16.753 % |
c |    36201     23710      179 |   49615  3623510  7347680 |    70   319844    30635  6157583 | 16.753 % |
c |    36273     23740      179 |   49615  3623510  7347680 |    70   329844    30656  6157583 | 16.753 % |
c |    36338     23762      179 |   49615  3623510  7347680 |    70   339844    30679  6157583 | 16.753 % |
c |    36421     23791      179 |   49615  3623510  7347680 |    70   349844    30696  6157583 | 16.753 % |
c |    36460     23833      179 |   49614  3623460  7347580 |    70   359836    30709  6157583 | 16.755 % |
c |    36554     23847      179 |   49613  3623170  7347000 |    70   369827    30716  6157583 | 16.757 % |
c |    36622     23878      179 |   49613  3623170  7347000 |    70   379827    30729  6157583 | 16.757 % |
c |    36688     23904      179 |   49611  3622903  7346466 |    70   389818    30741  6157583 | 16.760 % |
c |    36744     23941      179 |   49611  3622903  7346466 |    70   399818    30752  6157583 | 16.760 % |
c |    36828     23961      178 |   49609  3622671  7346002 |    70   409810    30762  6157583 | 16.763 % |
c |    36896     24001      178 |   49609  3622671  7346002 |    70   419810    30770  6157583 | 16.763 % |
c |    36965     24016      178 |   49609  3622671  7346002 |    71   250364    30783  6337029 | 16.763 % |
c |    37038     24037      178 |   49609  3622671  7346002 |    71   260364    30802  6337029 | 16.763 % |
c |    37105     24069      178 |   49608  3622437  7345534 |    71   270359    30806  6337029 | 16.765 % |
c |    37178     24082      178 |   49608  3622437  7345534 |    71   280359    30835  6337029 | 16.765 % |
c |    37242     24120      178 |   49608  3622437  7345534 |    71   290359    30846  6337029 | 16.765 % |
c |    37287     24149      178 |   49608  3622437  7345534 |    71   300359    30855  6337029 | 16.765 % |
c |    37353     24176      178 |   49608  3622437  7345534 |    71   310359    30869  6337029 | 16.765 % |
c |    37418     24201      178 |   49607  3622250  7345160 |    71   320357    30879  6337029 | 16.767 % |
c |    37476     24226      178 |   49607  3622250  7345160 |    71   330357    30891  6337029 | 16.767 % |
c |    37550     24258      178 |   49607  3622250  7345160 |    71   340357    30910  6337029 | 16.767 % |
c |    37631     24286      178 |   49607  3622250  7345160 |    71   350357    30918  6337029 | 16.767 % |
c |    37695     24304      178 |   49607  3622250  7345160 |    71   360357    30928  6337029 | 16.767 % |
c |    37770     24326      178 |   49605  3621834  7344328 |    71   370349    30943  6337029 | 16.770 % |
c |    37849     24353      178 |   49605  3621487  7343634 |    71   380347    30961  6337029 | 16.770 % |
c |    37892     24381      178 |   49605  3621487  7343634 |    71   390347    30972  6337029 | 16.770 % |
c |    37966     24404      178 |   49604  3621197  7343054 |    71   400342    30985  6337029 | 16.772 % |
c |    38041     24434      177 |   49603  3621121  7342902 |    71   410340    30993  6337029 | 16.773 % |
c |    38118     24460      177 |   49602  3621121  7342902 |    71   420339    31003  6337029 | 16.775 % |
c |    38159     24478      177 |   49599  3620859  7342378 |    72   247306    31013  6520059 | 16.780 % |
c |    38195     24520      178 |   49599  3620504  7341668 |    72   257304    31031  6520059 | 16.780 % |
c |    38259     24545      177 |   49599  3620504  7341668 |    72   267304    31037  6520059 | 16.780 % |
c |    38316     24576      177 |   49596  3620150  7340960 |    72   277276    31055  6520059 | 16.785 % |
c |    38360     24634      178 |   49596  3620150  7340960 |    72   287276    31068  6520059 | 16.785 % |
c |    38434     24657      177 |   49591  3619593  7339846 |    72   297254    31079  6520059 | 16.794 % |
c |    38482     24694      178 |   49591  3619593  7339846 |    72   307254    31094  6520059 | 16.794 % |
c |    38543     24718      177 |   49591  3619593  7339846 |    72   317254    31106  6520059 | 16.794 % |
c |    38607     24742      177 |   49591  3619593  7339846 |    72   327254    31120  6520059 | 16.794 % |
c |    38658     24769      177 |   49589  3619433  7339526 |    72   337251    31145  6520059 | 16.797 % |
c |    38733     24790      177 |   49589  3619275  7339210 |    72   347247    31161  6520059 | 16.797 % |
c |    38803     24809      177 |   49587  3619086  7338832 |    72   357244    31173  6520059 | 16.800 % |
c |    38870     24837      177 |   49587  3618820  7338300 |    72   367241    31179  6520059 | 16.800 % |
c |    38934     24865      177 |   49587  3618820  7338300 |    72   377241    31190  6520059 | 16.800 % |
c |    39009     24901      177 |   49587  3618820  7338300 |    72   387241    31201  6520059 | 16.800 % |
c |    39088     24932      177 |   49586  3618571  7337802 |    72   397239    31211  6520059 | 16.802 % |
c |    39141     24942      177 |   49586  3618571  7337802 |    72   407239    31217  6520059 | 16.802 % |
c |    39221     24957      177 |   49585  3618372  7337404 |    72   417235    31232  6520059 | 16.804 % |
c |    39266     24978      177 |   49585  3618372  7337404 |    72   427235    31242  6520059 | 16.804 % |
c |    39312     25013      177 |   49585  3618372  7337404 |    73   253622    31252  6703672 | 16.804 % |
c |    39391     25033      177 |   49585  3618372  7337404 |    73   263622    31257  6703672 | 16.804 % |
c |    39442     25047      177 |   49585  3618372  7337404 |    73   273622    31268  6703672 | 16.804 % |
c |    39499     25077      177 |   49585  3618372  7337404 |    73   283622    31275  6703672 | 16.804 % |
c |    39587     25102      177 |   49584  3618181  7337022 |    73   293620    31291  6703672 | 16.805 % |
c |    39668     25123      177 |   49584  3618181  7337022 |    73   303620    31298  6703672 | 16.805 % |
c |    39738     25158      177 |   49584  3618181  7337022 |    73   313620    31306  6703672 | 16.805 % |
c |    39790     25188      177 |   49584  3618181  7337022 |    73   323620    31325  6703672 | 16.805 % |
c |    39878     25201      177 |   49581  3618030  7336720 |    73   333606    31335  6703672 | 16.810 % |
c |    39963     25225      176 |   49581  3617789  7336238 |    73   343601    31338  6703672 | 16.810 % |
c |    40029     25248      176 |   49579  3617566  7335792 |    73   353583    31343  6703672 | 16.814 % |
c |    40098     25278      176 |   49577  3617566  7335792 |    73   363582    31356  6703672 | 16.817 % |
c |    40178     25305      176 |   49576  3617245  7335150 |    73   373579    31375  6703672 | 16.819 % |
c |    40264     25327      176 |   49576  3617116  7334892 |    73   383577    31392  6703672 | 16.819 % |
c |    40341     25345      176 |   49575  3617041  7334742 |    73   393569    31406  6703672 | 16.820 % |
c |    40424     25372      176 |   49573  3616596  7333852 |    73   403550    31419  6703672 | 16.824 % |
c |    40521     25392      176 |   49572  3616596  7333852 |    73   413549    31445  6703672 | 16.826 % |
c |    40612     25415      176 |   49571  3616381  7333422 |    73   423540    31456  6703672 | 16.827 % |
c |    40684     25432      175 |   49571  3616176  7333012 |    73   433539    31461  6703672 | 16.827 % |
c |    40737     25461      176 |   49570  3616176  7333012 |    73   443538    31480  6703672 | 16.829 % |
c |    40806     25489      175 |   49563  3616053  7332766 |    74   263117    31489  6894087 | 16.841 % |
c |    40890     25522      175 |   49560  3614611  7329882 |    74   273071    31506  6894087 | 16.846 % |
c |    40962     25549      175 |   49558  3614184  7329028 |    74   283070    31524  6894087 | 16.849 % |
c |    41042     25577      175 |   49557  3614027  7328714 |    74   293069    31539  6894087 | 16.851 % |
c |    41062     25606      175 |   49557  3614027  7328714 |    74   303069    31548  6894087 | 16.851 % |
c |    41108     25655      175 |   49557  3614027  7328714 |    74   313069    31558  6894087 | 16.851 % |
c |    41188     25672      175 |   49557  3614027  7328714 |    74   323069    31569  6894087 | 16.851 % |
c |    41250     25690      175 |   49556  3613966  7328592 |    74   333068    31580  6894087 | 16.852 % |
c |    41308     25726      175 |   49556  3613966  7328592 |    74   343068    31588  6894087 | 16.852 % |
c |    41356     25753      175 |   49556  3613966  7328592 |    74   353068    31599  6894087 | 16.852 % |
c |    41433     25790      175 |   49554  3613575  7327810 |    74   363041    31619  6894087 | 16.856 % |
c |    41517     25809      175 |   49542  3613318  7327296 |    74   373027    31630  6894087 | 16.876 % |
c |    41598     25830      175 |   49541  3612013  7324686 |    74   383004    31646  6894087 | 16.878 % |
c |    41673     25854      175 |   49539  3611764  7324188 |    74   392995    31659  6894087 | 16.881 % |
c |    41729     25894      175 |   49539  3611764  7324188 |    74   402995    31668  6894087 | 16.881 % |
c |    41781     25929      175 |   49537  3611338  7323336 |    74   412993    31680  6894087 | 16.884 % |
c |    41861     25949      175 |   49537  3611338  7323336 |    74   422993    31698  6894087 | 16.884 % |
c |    41926     25979      175 |   49536  3611138  7322936 |    74   432990    31704  6894087 | 16.886 % |
c |    42013     26002      175 |   49536  3611138  7322936 |    74   442990    31719  6894087 | 16.886 % |
c |    42081     26030      175 |   49531  3610419  7321498 |    75   263789    31740  7083282 | 16.894 % |
c |    42157     26060      175 |   49530  3610293  7321246 |    75   273784    31760  7083282 | 16.896 % |
c |    42237     26077      174 |   49525  3609024  7318708 |    75   283767    31772  7083282 | 16.904 % |
c |    42292     26089      174 |   49523  3608755  7318170 |    75   293764    31780  7083282 | 16.908 % |
c |    42388     26109      174 |   49523  3608755  7318170 |    75   303764    31785  7083282 | 16.908 % |
c |    42461     26132      174 |   49523  3608755  7318170 |    75   313764    31800  7083282 | 16.908 % |
c |    42535     26160      174 |   49522  3608680  7318020 |    75   323752    31812  7083282 | 16.909 % |
c |    42621     26188      174 |   49522  3608680  7318020 |    75   333752    31825  7083282 | 16.909 % |
c |    42674     26228      174 |   49522  3608680  7318020 |    75   343752    31842  7083282 | 16.909 % |
c |    42752     26267      174 |   49522  3608680  7318020 |    75   353752    31857  7083282 | 16.909 % |
c |    42794     26275      174 |   49521  3608369  7317398 |    75   363738    31872  7083282 | 16.911 % |
c |    42872     26307      174 |   49521  3608369  7317398 |    75   373738    31887  7083282 | 16.911 % |
c |    42933     26323      174 |   49520  3608161  7316982 |    75   383734    31902  7083282 | 16.913 % |
c |    43023     26344      174 |   49520  3608161  7316982 |    75   393734    31910  7083282 | 16.913 % |
c |    43089     26362      174 |   49519  3608095  7316850 |    75   403730    31917  7083282 | 16.914 % |
c |    43171     26393      174 |   49519  3608095  7316850 |    75   413730    31936  7083282 | 16.914 % |
c |    43241     26426      174 |   49518  3607899  7316458 |    75   423722    31945  7083282 | 16.916 % |
c |    43336     26449      173 |   49515  3607621  7315902 |    75   433706    31960  7083282 | 16.921 % |
c |    43386     26479      174 |   49512  3607621  7315902 |    75   443704    31971  7083282 | 16.926 % |
c |    43467     26511      173 |   49512  3607250  7315160 |    75   453699    31980  7083282 | 16.926 % |
c |    43537     26539      173 |   49512  3607250  7315160 |    76   270467    31988  7276514 | 16.926 % |
c |    43594     26558      173 |   49512  3607250  7315160 |    76   280467    31996  7276514 | 16.926 % |
c |    43671     26592      173 |   49512  3607250  7315160 |    76   290467    32013  7276514 | 16.926 % |
c |    43746     26617      173 |   49512  3607250  7315160 |    76   300467    32024  7276514 | 16.926 % |
c |    43829     26639      173 |   49510  3607154  7314968 |    76   310461    32045  7276514 | 16.930 % |
c |    43894     26653      173 |   49510  3607098  7314856 |    76   320458    32059  7276514 | 16.930 % |
c |    43974     26679      173 |   49510  3607098  7314856 |    76   330458    32071  7276514 | 16.930 % |
c |    44046     26701      173 |   49510  3607098  7314856 |    76   340458    32076  7276514 | 16.930 % |
c |    44085     26727      173 |   49510  3607098  7314856 |    76   350458    32081  7276514 | 16.930 % |
c |    44154     26775      173 |   49510  3607098  7314856 |    76   360458    32093  7276514 | 16.930 % |
c |    44239     26790      173 |   49510  3607098  7314856 |    76   370458    32102  7276514 | 16.930 % |
c |    44320     26811      173 |   49510  3607098  7314856 |    76   380458    32104  7276514 | 16.930 % |
c |    44402     26844      173 |   49510  3607098  7314856 |    76   390458    32124  7276514 | 16.930 % |
c |    44452     26859      173 |   49507  3606884  7314428 |    76   400443    32131  7276514 | 16.935 % |
c |    44452     26894      173 |   49507  3606884  7314428 |    76   410443    32137  7276514 | 16.935 % |
c |    44476     26960      173 |   49506  3606723  7314106 |    76   420442    32154  7276514 | 16.936 % |
c |    44529     26975      173 |   49504  3606723  7314106 |    76   430441    32158  7276514 | 16.940 % |
c |    44612     26990      173 |   49504  3606439  7313538 |    76   440435    32166  7276514 | 16.940 % |
c |    44696     27027      173 |   49502  3606350  7313360 |    76   450430    32178  7276514 | 16.943 % |
c |    44772     27045      173 |   49502  3606350  7313360 |    76   460430    32181  7276514 | 16.943 % |
c |    44864     27065      173 |   49502  3606271  7313202 |    77   275077    32190  7471861 | 16.943 % |
c |    44935     27093      173 |   49498  3605951  7312562 |    77   285061    32201  7471861 | 16.950 % |
c |    45014     27114      173 |   49493  3605731  7312122 |    77   295058    32217  7471861 | 16.958 % |
c |    45093     27138      172 |   49493  3605161  7310982 |    77   305042    32238  7471861 | 16.958 % |
c |    45167     27167      172 |   49491  3605085  7310830 |    77   315034    32250  7471861 | 16.961 % |
c |    45248     27194      172 |   49491  3604946  7310552 |    77   325031    32259  7471861 | 16.961 % |
c |    45339     27215      172 |   49490  3604816  7310292 |    77   335028    32266  7471861 | 16.963 % |
c |    45398     27232      172 |   49490  3604816  7310292 |    77   345028    32276  7471861 | 16.963 % |
c |    45459     27258      172 |   49488  3604454  7309568 |    77   355025    32291  7471861 | 16.966 % |
c |    45536     27289      172 |   49488  3604454  7309568 |    77   365025    32300  7471861 | 16.966 % |
c |    45620     27312      172 |   49488  3604454  7309568 |    77   375025    32307  7471861 | 16.966 % |
c |    45676     27321      172 |   49488  3604454  7309568 |    77   385025    32315  7471861 | 16.966 % |
c |    45754     27348      172 |   49481  3603899  7308458 |    77   395013    32325  7471861 | 16.978 % |
c |    45835     27371      172 |   49481  3602719  7306098 |    77   405013    32338  7471861 | 16.978 % |
c |    45915     27405      172 |   49481  3602719  7306098 |    77   415013    32352  7471861 | 16.978 % |
c |    45999     27432      172 |   49481  3602719  7306098 |    77   425013    32372  7471861 | 16.978 % |
c |    46080     27456      172 |   49480  3602644  7305948 |    77   435008    32387  7471861 | 16.980 % |
c |    46151     27489      172 |   49480  3602644  7305948 |    77   445008    32400  7471861 | 16.980 % |
c |    46205     27515      172 |   49480  3602644  7305948 |    77   455008    32408  7471861 | 16.980 % |
c |    46209     27526      172 |   49478  3602591  7305842 |    77   464999    32413  7471861 | 16.983 % |
c |    46284     27559      172 |   49478  3602591  7305842 |    78   276241    32420  7670619 | 16.983 % |
c |    46359     27579      172 |   49478  3602526  7305712 |    78   286239    32434  7670619 | 16.983 % |
c |    46428     27601      172 |   49476  3602340  7305340 |    78   296231    32457  7670619 | 16.987 % |
c |    46511     27615      172 |   49476  3602112  7304884 |    78   306230    32470  7670619 | 16.987 % |
c |    46587     27633      171 |   49475  3602024  7304708 |    78   316225    32484  7670619 | 16.988 % |
c |    46665     27667      171 |   49475  3602024  7304708 |    78   326225    32499  7670619 | 16.988 % |
c |    46769     27683      171 |   49473  3601913  7304486 |    78   336217    32510  7670619 | 16.992 % |
c |    46841     27735      171 |   49473  3601913  7304486 |    78   346217    32524  7670619 | 16.992 % |
c |    46921     27760      171 |   49472  3601743  7304146 |    78   356212    32531  7670619 | 16.993 % |
c |    47019     27779      171 |   49469  3601500  7303660 |    78   366198    32547  7670619 | 16.998 % |
c |    47108     27799      171 |   49468  3601075  7302810 |    78   376192    32561  7670619 | 17.000 % |
c |    47183     27818      171 |   49468  3601075  7302810 |    78   386192    32576  7670619 | 17.000 % |
c |    47261     27857      171 |   49467  3600964  7302588 |    78   396189    32588  7670619 | 17.002 % |
c |    47347     27872      171 |   49467  3600964  7302588 |    78   406189    32597  7670619 | 17.002 % |
c |    47434     27902      170 |   49467  3600964  7302588 |    78   416189    32612  7670619 | 17.002 % |
c |    47518     27941      170 |   49465  3600921  7302502 |    78   426183    32629  7670619 | 17.005 % |
c |    47590     27970      170 |   49464  3600840  7302340 |    78   436175    32640  7670619 | 17.007 % |
c |    47660     27996      170 |   49464  3600712  7302084 |    78   446168    32652  7670619 | 17.007 % |
c |    47721     28009      170 |   49464  3600712  7302084 |    78   456168    32656  7670619 | 17.007 % |
c |    47775     28041      170 |   49464  3600712  7302084 |    78   466168    32670  7670619 | 17.007 % |
c |    47834     28065      170 |   49462  3600465  7301590 |    79   274859    32683  7871921 | 17.010 % |
c |    47890     28081      170 |   49462  3600465  7301590 |    79   284859    32697  7871921 | 17.010 % |
c |    47942     28110      170 |   49460  3600119  7300898 |    79   294855    32706  7871921 | 17.013 % |
c |    48032     28132      170 |   49460  3600119  7300898 |    79   304855    32728  7871921 | 17.013 % |
c |    48100     28161      170 |   49456  3599453  7299566 |    79   314842    32738  7871921 | 17.020 % |
c |    48171     28190      170 |   49456  3599453  7299566 |    79   324842    32744  7871921 | 17.020 % |
c |    48254     28212      170 |   49456  3599453  7299566 |    79   334842    32753  7871921 | 17.020 % |
c |    48344     28249      170 |   49454  3599328  7299316 |    79   344832    32770  7871921 | 17.023 % |
c |    48396     28278      170 |   49452  3599176  7299012 |    79   354829    32774  7871921 | 17.027 % |
c |    48475     28317      170 |   49452  3598909  7298478 |    79   364828    32786  7871921 | 17.027 % |
c |    48560     28345      170 |   49445  3598767  7298194 |    79   374824    32796  7871921 | 17.039 % |
c |    48655     28364      170 |   49445  3597966  7296592 |    79   384799    32804  7871921 | 17.039 % |
c |    48735     28380      170 |   49445  3597966  7296592 |    79   394799    32816  7871921 | 17.039 % |
c |    48802     28416      170 |   49445  3597966  7296592 |    79   404799    32829  7871921 | 17.039 % |
c |    48878     28435      170 |   49445  3597966  7296592 |    79   414799    32839  7871921 | 17.039 % |
c |    48921     28469      170 |   49443  3597677  7296014 |    79   424791    32852  7871921 | 17.042 % |
c |    48965     28513      170 |   49443  3597677  7296014 |    79   434791    32862  7871921 | 17.042 % |
c |    49039     28534      170 |   49443  3597677  7296014 |    79   444791    32869  7871921 | 17.042 % |
c |    49125     28554      169 |   49443  3597677  7296014 |    79   454791    32879  7871921 | 17.042 % |
c |    49198     28574      169 |   49441  3597333  7295326 |    79   464774    32881  7871921 | 17.045 % |
c |    49273     28588      169 |   49441  3597333  7295326 |    79   474774    32886  7871921 | 17.045 % |
c |    49326     28623      169 |   49441  3597333  7295326 |    80   282249    32892  8074446 | 17.045 % |
c |    49417     28651      169 |   49441  3597333  7295326 |    80   292249    32902  8074446 | 17.045 % |
